school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
15089,32030301105.0,,,G H S Ripon,Government,1 -10,1942.0,RIPON,673577,Wayanad,Vythiri,Wayanad,Kalpetta,Wayanad *,,,True,True,,K V SHERLY,"G H S Ripon is a Government educational institution established in 1942. Situated in the district of Wayanad, it offers classes for levels 1 -10. The campus spans across 3.5Acer and features 22 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/15089,
43405,32140300402.0,,,Govt. L. P. S.Cheramanthuruthu,Government,1 - 4,1921.0,CHERAMANTHURUTH,695303,Thiruvananthapuram,Kaniapuram,Thiruvananthapuram,Chirayinkeezhu,Attingal *,8.619459,76.804873,True,True,,SHEEJALATHAKUMARI,"Govt. L. P. S.Cheramanthuruthu is a Government educational institution established in 1921. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 50 cents and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/43405,
42561,32140600901.0,,,St:Ritas UPSAruviode,Aided,5 -7,1936.0,Aruviyode,695028,Thiruvananthapuram,Nedumangad,Attingal,Nedumangad,Attingal *,8.570501999999998,76.946717,True,True,,JOSEPH EAPPAN,"St:Ritas UPSAruviode is a Aided educational institution established in 1936. Situated in the district of Thiruvananthapuram, it offers classes for levels 5 -7. The campus spans across 1.5acer and features 11 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/42561,
18665,32051500701.0,,,A E M A U P SMoorkanad,Aided,1 - 7,1944.0,Moorkanad,679338,Malappuram,Mankada,Malappuram,Mankada,Malappuram *,10.90448,76.14154,True,True,,Sarafunnisa VP,"A E M A U P SMoorkanad is a Aided educational institution established in 1944. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 0.67 and features 27 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/18665,
13728,32021002210.0,,,QUEEN MARY LPS,Aided,1 - 4,1982.0,Vilakkannur,670582,Kannur,Thalparamba North,Thaliparamba,Irikkur,Kannur,12.126993,75.456811,True,True,,BIJUMON MATHEW C,"QUEEN MARY LPS is a Aided educational institution established in 1982. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 1.5 Acre and features 19 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/13728,
23423,32071001604.0,,,L P S ALA GOTHURUTHI,Aided,1 - 4,1933.0,ALA GOTHURUTHY,680668,Thrissur,Kodungallur,Irinjalakuda,Kaipamangalam,Chalakudy *,10.252438,76.193714,True,True,,T S JEENA,"L P S ALA GOTHURUTHI is a Aided educational institution established in 1933. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 20.5 cents and features 4 classrooms.",https://sametham.kite.kerala.gov.in/23423,
40223,32130200110.0,,,S. S. V N. S. S L.P. S Poredom,Aided,1 - 4,1966.0,Poredom,691534,Kollam,Chadayamangalam,Punalur,Chadayamangalam,Kollam,8.854299,76.83916999999998,True,True,,Sheeba J,"S. S. V N. S. S L.P. S Poredom is a Aided educational institution established in 1966. Situated in the district of Kollam, it offers classes for levels 1 - 4. The campus spans across 1.10acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/40223,
35421,32110500801.0,,,M. T. L. P. S.Melpadom,Aided,1 - 4,1879.0,Melpadom,689627,Alappuzha,Haripad,Alappuzha,Kuttanad,Mavelikkara (SC),9.326396,76.49348899999998,True,True,,SHEENA P ABIN,"M. T. L. P. S.Melpadom is a Aided educational institution established in 1879. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 50cent and features 5 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/35421,
18433,32051400803.0,,,C.K.M.M.A.L.P.S.Panakkad,Aided,1 - 4,1923.0,Panakkad,676519,Malappuram,Malappuram,Malappuram,Malappuram,Malappuram *,11.050639,76.04002199999998,True,True,,C A Hyacinth,"C.K.M.M.A.L.P.S.Panakkad is a Aided educational institution established in 1923. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1 and features 30 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/18433,
39204,32130700208.0,,,Govt. L. P. SIrumpanangadu,Government,1 - 4,1956.0,irumpanangad,691505,Kollam,Kottarakkara,Kottarakkara,Kottarakkara,Mavelikkara (SC),,,True,True,,KAMALA K,"Govt. L. P. SIrumpanangadu is a Government educational institution established in 1956. Situated in the district of Kollam, it offers classes for levels 1 - 4. The campus spans across 50 cent and features 4 classrooms.",https://sametham.kite.kerala.gov.in/39204,
25217,32080101713.0,,,St. Mary`s L. P. S.Aluva,Aided,1 - 4,1909.0,Sub Jail Road,683101,Ernakulam,Aluva,Aluva,Aluva,Chalakudy *,10.105899,76.35770999999998,True,True,,Jaisy Joseph,"St. Mary`s L. P. S.Aluva is a Aided educational institution established in 1909. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 0.5 acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/25217,
23335,32071601201.0,,,D B E P S PADIYOOR,Aided,1 - 4,1945.0,padiyoor,680688,Thrissur,Irinjalakuda,Irinjalakuda,Irinjalakuda,Thrissur,10.299313,76.18243099999998,True,True,,Beena P A,"D B E P S PADIYOOR is a Aided educational institution established in 1945. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 0.60 acr and features 12 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/23335,
13442,32021500701.0,,,Govt. U.P.SchoolAreekamala,Government,1 - 7,1966.0,Areekamala,670632,Kannur,Irikur,Thaliparamba,Irikkur,Kannur,12.139877,75.552509,True,True,,JANCY THOMAS,"Govt. U.P.SchoolAreekamala is a Government educational institution established in 1966. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 2 and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/13442,
14813,32020900410.0,,,Ayyanpankavu M.LPS,Aided,1 - 4,1983.0,AYYAPPANKAVU,670703,Kannur,Iritty,Thalassery,Peravoor,Kannur,11.965626,75.701535,True,True,,Solly Jacob,"Ayyanpankavu M.LPS is a Aided educational institution established in 1983. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/14813,
19324,32050800705.0,,,G. M. L. P. S.Kanancheri,Government,1 - 4,1912.0,KANANCHERY,676510,Malappuram,Kuttippuram,Tirur,Tirur,Ponnani,10.9492,76.00376,True,True,,SUHRABI.V,"G. M. L. P. S.Kanancheri is a Government educational institution established in 1912. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 0.65 and features 6 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/19324,
36047,32110600502.0,4024.0,,Govt. Girls H S SKayamkulam,Government,5 - 12,1956.0,Kayamkulam,690502,Alappuzha,Kayamkulam,Mavelikkara,Kayamkulam,Alappuzha,9.171557,76.501884,False,False,BEENA T S,JASEENA J,"Govt. Girls H S SKayamkulam is a Government educational institution established in 1956. Situated in the district of Alappuzha, it offers classes for levels 5 - 12. The campus spans across 2.80 acres and features 19 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/36047,2000.0
18744,32050500808.0,,,AUPS Arakkuparamba,Aided,1 - 7,1953.0,Mattarakkal,679341,Malappuram,Perinthalmanna,Malappuram,Perinthalmanna,Malappuram *,10.98007,76.31452,True,True,,VINOD A,"AUPS Arakkuparamba is a Aided educational institution established in 1953. Situated in the district of Malappuram, it offers classes for levels 1 - 7. The campus spans across 1.6  acre and features 31 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/18744,
37648,32120601306.0,,,G. U. P. S.Vattakkottal,Government,1 - 7,1899.0,kumbanad,689547,Pathanamthitta,Vennikulam,Tiruvalla,Thiruvalla,Pathanamthitta *,9.373503,76.65473,True,True,,SUNIL KUMAR K U,"G. U. P. S.Vattakkottal is a Government educational institution established in 1899. Situated in the district of Pathanamthitta, it offers classes for levels 1 - 7. The campus spans across 86 Cent and features 7 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/37648,
13163,32020200312.0,,,KUTTIKKAKAM SOUTH LP S,Aided,1 - 4,1922.0,kuttikkakam,670612,Kannur,Kannur South,Kannur,Kannur,Kannur,11.813182,75.430654,True,True,,SHEEBA C M,"KUTTIKKAKAM SOUTH LP S is a Aided educational institution established in 1922. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 1 and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/13163,
19643,32051100207.0,,,N. M. A. L. P. S.K.Puram,Aided,1 - 4,1952.0,k.puaram,676307,Malappuram,Tanur,Thirurangadi,Tanur,Ponnani,10.94877,75.88522,True,True,,SUBIN-A.A,"N. M. A. L. P. S.K.Puram is a Aided educational institution established in 1952. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 0.4 Acre and features 10 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/19643,
15405,32030100211.0,,,S J L P S Pilakkave,Aided,1 - 4,1957.0,PILAKKAVU,670645,Wayanad,Mananthavady,Wayanad,Mananthavady,Wayanad *,11.843518,75.994327,True,True,,MARY SHARMILA GEORGE,"S J L P S Pilakkave is a Aided educational institution established in 1957. Situated in the district of Wayanad, it offers classes for levels 1 - 4. The campus spans across 3acras65cent and features 18 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/15405,
33031,32100700805.0,,,S V G V P H SKILIROOR,Aided,8 - 10,1939.0,KILIROOR,686020,Kottayam,Kottayam West,Kottayam,Ettumanoor,Kottayam,9.581523,76.479702,True,True,,SREEJA CHANDRAN,"S V G V P H SKILIROOR is a Aided educational institution established in 1939. Situated in the district of Kottayam, it offers classes for levels 8 - 10. The campus spans across 2.32 Acres and features 8 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/33031,
28317,32080600314.0,,,Govt. U P SKoothattukulam,Government,1 - 7,1914.0,koothattukulam,686662,Ernakulam,Koothattukulam,Muvattupuzha,Piravam,Kottayam,9.856332,76.59226099999998,True,True,,MAYA T V,"Govt. U P SKoothattukulam is a Government educational institution established in 1914. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 1.31acre and features 32 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/28317,
41029,32130600302.0,2019.0,,Govt.H.S.S Mangad,Government,5 - 12,1913.0,MANGAD,691015,Kollam,Kollam,Kollam,Kollam,Kollam,,,False,False,Ushakumari S,Omana R,"Govt.H.S.S Mangad is a Government educational institution established in 1913. Situated in the district of Kollam, it offers classes for levels 5 - 12. The campus spans across 2.9 and features 32 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/41029,1998.0
16240,32041300104.0,,,ONCHIYAM LPS,Aided,1 - 5,1931.0,ONCHIYAM,673308,Kozhikode,Chombala,Vatakara,Vadakara,Vadakara,11.65081,75.579491,True,True,,ANOOP KUMAR K P,"ONCHIYAM LPS is a Aided educational institution established in 1931. Situated in the district of Kozhikode, it offers classes for levels 1 - 5. The campus spans across 0.35acre and features 7 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/16240,
45337,32100901302.0,,,Govt.L.P. S.Marangoli,Government,1 - 4,1914.0,Marangoli,686612,Kottayam,Kuravilangadu,Kaduthuruthy,Kaduthuruthy,Kottayam,9.812652000000002,76.53766199999998,True,True,,SIBY THOMAS,"Govt.L.P. S.Marangoli is a Government educational institution established in 1914. Situated in the district of Kottayam, it offers classes for levels 1 - 4. The campus spans across 47cent and features 5 classrooms.",https://sametham.kite.kerala.gov.in/45337,
21321,32060401009.0,,,G. L. P. S.Pallatheri,Government,1 - 4,1930.0,Pallatheri,678007,Palakkad,Chittur,Palakkad,Malampuzha,Palakkad,10.758485,76.719482,True,True,,LOVELY R,"G. L. P. S.Pallatheri is a Government educational institution established in 1930. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 63cents and features 7 classrooms.",https://sametham.kite.kerala.gov.in/21321,
33339,32100100203.0,,,Ithithanam LisieuxLPS,Aided,1 - 4,1966.0,Ithithanam,686535,Kottayam,Changanacherry,Kottayam,Changanassery,Mavelikkara (SC),,,True,True,,Sr.Serinmol Sebastian,"Ithithanam LisieuxLPS is a Aided educational institution established in 1966. Situated in the district of Kottayam, it offers classes for levels 1 - 4. The campus spans across 1/2ACRE and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/33339,
21963,32060100120.0,,,MALLEESWARA VIDYANIKETHAN,Unaided Recognised,1-8,1990.0,AGALI,678581,Palakkad,Mannarkkad,Mannarkkad,Mannarkad,Palakkad,,,True,True,,SHAJI A,"MALLEESWARA VIDYANIKETHAN is a Unaided Recognised educational institution established in 1990. Situated in the district of Palakkad, it offers classes for levels 1-8.",https://sametham.kite.kerala.gov.in/21963,
14560,32020600310.0,,,PALATHAYI UPS,Aided,1 - 7,1925.0,palathayi,670676,Kannur,Panoor,Thalassery,Kuthuparamba,Vadakara,11.739608,75.59913,True,True,,BIJOY .P,"PALATHAYI UPS is a Aided educational institution established in 1925. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 0.8 and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/14560,
28045,32081200102.0,7166.0,907016.0,Govt. H S Maneed,Government,5 - 12,1910.0,Maneed,686664,Ernakulam,Piravom,Muvattupuzha,Piravam,Kottayam,9.906182,76.454075,False,False,Dr Geetha N,RAGHU M K,"Govt. H S Maneed is a Government educational institution established in 1910. Situated in the district of Ernakulam, it offers classes for levels 5 - 12. The campus spans across 3.75 and features 18 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/28045,2004.0
17013,32040501212.0,10002.0,,G. H. S. S. Easthill,Government,8 - 12,1967.0,Easthill,673005,Kozhikode,Kozhikode City,Kozhikode,Kozhikode North,Kozhikode,11.292302,75.77853899999998,False,False,Jithna.K,NISHA K K,"G. H. S. S. Easthill is a Government educational institution established in 1967. Situated in the district of Kozhikode, it offers classes for levels 8 - 12. The campus spans across 1 Acre, 60 cent and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/17013,1990.0
18559,,,,Al Irfan E.M.L.P.S.Valluvangad,Unaided Recognised,1 - 4,2000.0,Valluvangad,676521,Malappuram,Manjeri,Malappuram,Manjeri,Malappuram *,,,True,True,,Muhammed,"Al Irfan E.M.L.P.S.Valluvangad is a Unaided Recognised educational institution established in 2000. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1.04ACRE and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/18559,
15014,32030301803.0,12055.0,,St. Thomas H SNadavayal,Aided,5 - 12,1957.0,Nadavayal,670721,Wayanad,Vythiri,Wayanad,Kalpetta,Wayanad *,11.738528,76.118646,False,True,THOMAS MATHEW,VARGHESE E K,"St. Thomas H SNadavayal is a Aided educational institution established in 1957. Situated in the district of Wayanad, it offers classes for levels 5 - 12. The campus spans across 3.467 acer and features 32 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/15014,2010.0
31464,32100300607.0,,,Govt.U P SChempilavu,Government,1 - 7,1914.0,chempilavu,686584,Kottayam,Ettumanoor,Pala,Kaduthuruthy,Kottayam,9.669296,76.63015799999998,True,True,,Jaya P Santhamma,"Govt.U P SChempilavu is a Government educational institution established in 1914. Situated in the district of Kottayam, it offers classes for levels 1 - 7. The campus spans across 91 cent and features 7 classrooms. Students have access to excellent facilities including a Science Lab.",https://sametham.kite.kerala.gov.in/31464,
42601,32140800401.0,,,Govt. L.P.S.Aruvippuram,Government,1 - 4,1920.0,Maruthummood,695610,Thiruvananthapuram,Palode,Attingal,Vamanapuram,Attingal *,8.714155,76.966564,True,True,,RASEENA BEEGUM T,"Govt. L.P.S.Aruvippuram is a Government educational institution established in 1920. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across .5 and features 8 classrooms.",https://sametham.kite.kerala.gov.in/42601,
45019,32100901208.0,,905021.0,Govt VHSS Peruva,Government,5 - 12,1975.0,peruva,686610,Kottayam,Kuravilangadu,Kaduthuruthy,Kaduthuruthy,Kottayam,9.831199,76.50229799999998,True,True,,MINI AN,"Govt VHSS Peruva is a Government educational institution established in 1975. Situated in the district of Kottayam, it offers classes for levels 5 - 12. The campus spans across 1 and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/45019,
27363,32080701910.0,,,LPS Valachira,Aided,1 - 4,1960.0,Manikkinar,686693,Ernakulam,Kothamangalam,Kothamangalam,Kothamangalam,Idukki,10.037835,76.696517,True,True,,SANDHYA P GOPAL,"LPS Valachira is a Aided educational institution established in 1960. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 1 and features 4 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/27363,
16823,32041100208.0,,,Maniyur MLPS,Aided,1 - 4,1925.0,MANIYUR,673524,Kozhikode,Vatakara,Vatakara,Kuttiadi,Vadakara,11.531849,75.65444599999998,True,True,,ABDUSSALAM MODONKOLI,"Maniyur MLPS is a Aided educational institution established in 1925. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 10 cent and features 5 classrooms.",https://sametham.kite.kerala.gov.in/16823,
19244,32050700305.0,,,G. H. W. L. P. S.Maravancheri,Government,1 - 5,1932.0,Maravanchery,679582,Malappuram,Edappal,Tirur,Tavanur,Ponnani,10.831856,75.99743599999998,True,True,,SUDHAMONY PB,"G. H. W. L. P. S.Maravancheri is a Government educational institution established in 1932. Situated in the district of Malappuram, it offers classes for levels 1 - 5. The campus spans across 24 and features 8 classrooms.",https://sametham.kite.kerala.gov.in/19244,
23517,32071601901.0,,,S H C L P G STHUMBOOR,Aided,1 - 4,1926.0,THUMBOOR,680662,Thrissur,Mala,Irinjalakuda,Irinjalakuda,Thrissur,10.300138,76.25322099999998,True,True,,Sr.SHEELA.K.R.,"S H C L P G STHUMBOOR is a Aided educational institution established in 1926. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/23517,
24201,32070305608.0,,,G. M. L. P. SAndathode,Government,1 - 4,1860.0,ANDATHODE,679564,Thrissur,Chavakkad,Chavakkad,Guruvayoor,Thrissur,10.677934,75.96951099999998,True,True,,K K Shakkeela,"G. M. L. P. SAndathode is a Government educational institution established in 1860. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 46 cent and features 4 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/24201,
38048,32120401503.0,3046.0,,C.M.S H.S.SKuzhikala,Aided,5 - 12,1854.0,Kuzhikala,689644,Pathanamthitta,Kozhencherry,Pathanamthitta,Aranmula,Pathanamthitta *,9.28926,76.709783,False,False,BENCY K THOMAS,Shibu Joy,"C.M.S H.S.SKuzhikala is a Aided educational institution established in 1854. Situated in the district of Pathanamthitta, it offers classes for levels 5 - 12. The campus spans across 4 and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/38048,2000.0
13832,32021100802.0,,,KandakkaiK.V.L.P.School,Aided,1 - 5,1931.0,KANDAKKAI,670602,Kannur,Thaliparamba South,Thaliparamba,Taliparamba,Kannur,12.008142,75.447558,True,True,,SHEEJA.M,"KandakkaiK.V.L.P.School is a Aided educational institution established in 1931. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 50 Cent and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/13832,
42011,32140100206.0,1149.0,,Govt. H S S Elampa,Government,5 - 12,1924.0,Elampa,695103,Thiruvananthapuram,Attingal,Attingal,Chirayinkeezhu,Attingal *,8.694867999999998,76.87119,False,False,Anil T,SUNILKUMAR S,"Govt. H S S Elampa is a Government educational institution established in 1924. Situated in the district of Thiruvananthapuram, it offers classes for levels 5 - 12. The campus spans across 2.55 and features 47 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/42011,2004.0
36267,32110701103.0,,,Govt. L P SMullikulangara,Government,1 - 5,1907.0,Mullikulangara,690107,Alappuzha,Mavelikara,Mavelikkara,Mavelikkara,Mavelikkara (SC),9.219862,76.546259,True,True,,AJITHA K PAPPACHAN,"Govt. L P SMullikulangara is a Government educational institution established in 1907. Situated in the district of Alappuzha, it offers classes for levels 1 - 5. The campus spans across 0.7365Acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/36267,
44057,32140200212.0,1077.0,,M. C. H. S. S.Kottukalkonam,Aided,5 - 12,1960.0,Kottukalkonam,695501,Thiruvananthapuram,Balaramapuram,Neyyattinkara,Kovalam,Thiruvananthapuram,8.398849999999998,77.036832,False,False,Sreekumari S S,Sindhu  L,"M. C. H. S. S.Kottukalkonam is a Aided educational institution established in 1960. Situated in the district of Thiruvananthapuram, it offers classes for levels 5 - 12. The campus spans across 2 and features 31 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/44057,2000.0
15024,32030200913.0,12065.0,912005.0,W O V H S S Muttil,Aided,8 - 12,1968.0,Muttil,673122,Wayanad,Sulthan Bathery,Wayanad,Kalpetta,Wayanad *,11.63473,76.117632,False,True,YASSER PK,SREEJA P,"W O V H S S Muttil is a Aided educational institution established in 1968. Situated in the district of Wayanad, it offers classes for levels 8 - 12. The campus spans across 3 and features 60 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/15024,2014.0
19740,32051000102.0,,,G. M. L. P. S.Vettam Pallippuram,Government,1 - 4,1914.0,CHAMRAVATTOM,676102,Malappuram,Tirur,Tirur,Tavanur,Ponnani,10.82254,75.95126,True,True,,UNNIKRISHNA PILLAI.G,"G. M. L. P. S.Vettam Pallippuram is a Government educational institution established in 1914. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across .23 and features 6 classrooms.",https://sametham.kite.kerala.gov.in/19740,
17523,32041400415.0,,,Nallalam A. L. P. S.Areekkad,Aided,1 - 4,1928.0,Areekkad,673027,Kozhikode,Feroke,Kozhikode,Beypore,Kozhikode,11.210627,75.80624199999998,True,True,,Leenadevi C,"Nallalam A. L. P. S.Areekkad is a Aided educational institution established in 1928. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across .32 and features 12 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/17523,
40452,32131000310.0,,,SN UPS Piravanthoor,Aided,5 -7,1962.0,piravanthoor,689696,Kollam,Punalur,Punalur,Pathanapuram,Mavelikkara (SC),,,True,True,,Sreelekha.B,"SN UPS Piravanthoor is a Aided educational institution established in 1962. Situated in the district of Kollam, it offers classes for levels 5 -7. The campus spans across 50cent and features 3 classrooms. Students have access to excellent facilities including a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/40452,
11484,32010200203.0,,,G.H.S.Soorambail,Government,1 -10,1935.0,Ednad,671321,Kasaragod,Kumbla,Kasaragod,Manjeshwar,Kasaragod,,,True,True,,SUNEETHA. A,"G.H.S.Soorambail is a Government educational institution established in 1935. Situated in the district of Kasaragod, it offers classes for levels 1 -10. The campus spans across 2.20Acre and features 20 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/11484,
33213,32100700405.0,,,Puthettu Govt. UPS,Government,1 - 7,1901.0,Nattaserry,686006,Kottayam,Kottayam West,Kottayam,Kottayam,Kottayam,9.610228,76.536703,True,True,,JANCY P. JOHN,"Puthettu Govt. UPS is a Government educational institution established in 1901. Situated in the district of Kottayam, it offers classes for levels 1 - 7. The campus spans across 96.25cents and features 9 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and an Auditorium.",https://sametham.kite.kerala.gov.in/33213,
21901,32060701003.0,,,Christujyothi U. P.S. Kaithachira,Unaided Recognised,1 - 4,1992.0,Kaithachira,678582,Palakkad,Mannarkkad,Mannarkkad,Mannarkad,Palakkad,,,True,True,,SR LUCY P.A,"Christujyothi U. P.S. Kaithachira is a Unaided Recognised educational institution established in 1992. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 1 acre and features 9 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/21901,
40411,32131000305.0,,,G. New LPSKamukumcherry,Government,1 - 4,1948.0,Kamukumchery,689696,Kollam,Punalur,Punalur,Pathanapuram,Mavelikkara (SC),,,True,True,,Ullas R,"G. New LPSKamukumcherry is a Government educational institution established in 1948. Situated in the district of Kollam, it offers classes for levels 1 - 4. The campus spans across 50cent and features 5 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/40411,
31215,32101200307.0,,,St.Joseph`s L P SAmanakara,Aided,1 - 4,1936.0,AMANAKARA,686576,Kottayam,Ramapuram,Pala,Pala,Kottayam,9.829784,76.62259799999998,True,True,,JOJO KURIAN,"St.Joseph`s L P SAmanakara is a Aided educational institution established in 1936. Situated in the district of Kottayam, it offers classes for levels 1 - 4. The campus spans across 1 and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/31215,
25428,32080201102.0,,,Gurudevan L. P. S.Kannimangalam,Aided,1 - 4,1982.0,Kannimangalam,683574,Ernakulam,Angamaly,Aluva,Angamaly,Chalakudy *,10.219377,76.485732,True,True,,SIGI  GEORGE,"Gurudevan L. P. S.Kannimangalam is a Aided educational institution established in 1982. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 1.5 and features 5 classrooms.",https://sametham.kite.kerala.gov.in/25428,
