school_code,total_area_acre,solar_power,drinking_water,net_connectivity,total_class_room,multi_media_room,total_smart_class_room,little_kites,total_staff_room,computer_lab,science_lab,survey_number_s,total_no_of_computers_available_in_the_school,total_no_of_printers_available_in_the_school,first_aid_room,public_addressing_system,kitchen,cctv,store_book_stationary,tv_hall,canteen,rainwater_harvesting,land_obtained_for_establishing_school,play_ground,waste_management_system,autism_park,dining_hall,auditorium,indoor_stadium,students_police,music_class_room,activities,agricultural_activity,land_protected_by,toilet,she_toilet,no_of_toilets_for_boys,no_of_toilets_for_girls,no_of_urinals_for_boys,no_of_urinals_for_girls,parking_space,garden,transportation,hostel_facility,building_type,bio_gas,incinerator_facility,building_plinth_area,building_ownership,library,electrification
44079,3.5,No,Well,Yes,27.0,Yes,7.0,No,3.0,Yes,Yes,194,17.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,Yes,Yes,Yes,Yes,No,Yes,"JRC,NCC ,Scouts & Guides",Yes,Fully,Yes,Yes,10.0,17.0,17.0,21.0,Yes,Yes,,No,Pucaa,Yes,Yes,3.5,Owned,YesNo of books: 4200,Yes
38327,1.20 hact,No,Well,Yes,11.0,No,2.0,No,1.0,Yes,Yes,"442/11,442/15,445/15",7.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,No,No,,Yes,Fully,Yes,No,3.0,4.0,3.0,3.0,Yes,Yes,School Bus,No,Pucaa,No,No,1.20hact,Owned,YesNo of books: 2000,Yes
20514,60,No,Borewll,No,8.0,No,1.0,No,1.0,Yes,No,132/o5,4.0,1.0,No,No,Yes,No,No,No,No,No,Government Owned,No,Yes,No,No,Yes,No,No,No,,No,Fully,Yes,Yes,2.0,2.0,2.0,2.0,No,No,,No,Semi Pucca,No,No,2600,Owned,YesNo of books: 500,Yes
41214,.52,No,Pub Tap & well,No,9.0,No,0.0,No,0.0,Yes,No,"516/11-5895,517/6-5885",7.0,0.0,No,No,Yes,No,Yes,No,No,No,Donated by well wishers,No,No,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,4.0,3.0,0.0,1.0,No,Yes,,No,Pucaa,No,No,.52,Owned,YesNo of books: 1016,Yes
34242,1Acre,No,Others,Yes,12.0,No,0.0,No,0.0,Yes,No,101/7B,6.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,2.0,3.0,8.0,8.0,Yes,Yes,,No,Semi Pucca,No,No,6000  Sq M,Owned,YesNo of books: 500,Yes
19111,628 Cent,No,Well,Yes,65.0,Yes,65.0,No,4.0,Yes,Yes,313/5,90.0,3.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,Yes,Yes,Yes,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,55.0,55.0,55.0,55.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,2202 sq mt,Owned,YesNo of books: 4000,Yes
42658,1.19,No,Pub Tap & well,Yes,21.0,No,1.0,No,1.0,Yes,No,4151/1-5,24.0,2.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,Yes,No,No,No,Scouts & Guides,Yes,Fully,Yes,Yes,5.0,6.0,14.0,12.0,Yes,Yes,School Bus,No,Pucaa,Yes,No,986.78 M2,Owned,YesNo of books: 4985,Yes
20626,45.cents,No,Well,Yes,6.0,No,3.0,No,0.0,No,No,s-12/1,7.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,4.0,4.0,1.0,1.0,No,Yes,,No,Pucaa,Yes,No,440msquire,Owned,YesNo of books: 1000,Yes
36216,22.30ares,No,Well,Yes,16.0,No,0.0,Yes,1.0,No,No,41/1,3.0,0.0,No,No,Yes,No,No,No,No,Yes,Government Owned,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,3.0,4.0,1.0,0.0,No,Yes,,No,Pucaa,No,No,63360,Owned,YesNo of books: 400,Yes
21546,35 cent,No,Well,Yes,8.0,No,1.0,No,0.0,Yes,No,338/11,4.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,No,Nil,Yes,No,1.0,1.0,1.0,1.0,Yes,No,,No,Pucaa,No,No,5300 Sqrft,Owned,No,Yes
25010,3.15 Acress,No,Pub Tap & well,Yes,14.0,Yes,6.0,Yes,1.0,Yes,Yes,176/1,20.0,3.0,No,Yes,Yes,No,Yes,No,No,No,Donated by an Organization,Yes  Football / Volleyball / Badminton,Yes,No,No,Yes,No,No,No,JRC,Yes,Fully,Yes,No,2.0,2.0,5.0,3.0,Yes,Yes,School Bus,No,Pucaa,Yes,No,900m2,Owned,YesNo of books: 1250,Yes
19400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,
21569,1,No,Borewll,Yes,10.0,No,0.0,No,1.0,Yes,No,128/3,2.0,1.0,Yes,No,No,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,No,No,,No,Partially,Yes,Yes,1.0,5.0,2.0,5.0,Yes,No,,No,Pucaa,No,No,7500 sq ft,Owned,YesNo of books: 150,Yes
39259,1.10,No,Well,Yes,26.0,No,5.0,Yes,1.0,Yes,Yes,322/8,22.0,2.0,Yes,No,Yes,Yes,No,Yes,No,No,Government Owned,Yes  Football / Volleyball,Yes,No,No,No,No,No,No,JRC,Yes,Partially,Yes,Yes,6.0,6.0,1.0,3.0,No,Yes,,No,Pucaa,No,Yes,7000,Owned,YesNo of books: 3700,Yes
48327,0.56,No,Well,Yes,12.0,Yes,12.0,No,1.0,Yes,No,14/26,5.0,1.0,Yes,Yes,No,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,Yes,No,No,No,,Yes,Partially,Yes,No,2.0,4.0,3.0,4.0,No,Yes,,No,Pucaa,No,No,537 M.S,Owned,YesNo of books: 500,Yes
37262,1.17,No,Pub Tap & well,Yes,7.0,No,0.0,No,1.0,Yes,No,433/10A 433/10B 433/12A,10.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,2.0,1.0,1.0,Yes,Yes,,No,Pucca & Semi Pucca,No,No,571.07,Owned,No,Yes
19651,.22,No,Well,Yes,8.0,No,4.0,No,1.0,Yes,No,22/2,1.0,1.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,2.0,2.0,3.0,3.0,No,No,,No,Pucaa,Yes,No,325 m2,Owned,YesNo of books: 765,Yes
15085,2.12,No,Public Tap,Yes,24.0,Yes,6.0,No,1.0,Yes,No,(1AI) 544,21.0,2.0,Yes,No,Yes,Yes,Yes,No,No,No,Government Owned,No,No,No,No,No,No,Yes,No,,Yes,Partially,Yes,Yes,3.0,8.0,14.0,8.0,Yes,Yes,,No,Pucaa,No,Yes,1508.06 M2,Owned,YesNo of books: 650,Yes
23220,1ACRE 8CENT,Yes,Well,Yes,13.0,Yes,3.0,No,0.0,Yes,No,635,10.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,Yes,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,Yes,4.0,4.0,4.0,2.0,No,Yes,School Bus,No,Pucaa,Yes,Yes,563M,Owned,No,Yes
28018,1.76 Acre,No,Pub Tap & well,Yes,10.0,No,8.0,No,2.0,Yes,Yes,"752/6,752/7,751/11",28.0,3.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Government Owned,Yes  Badminton,No,No,Yes,No,No,No,No,,No,Fully,Yes,No,2.0,3.0,6.0,0.0,No,Yes,,No,Pucaa,No,Yes,8328MSq,Owned,YesNo of books: 11000,Yes
42439,1 acre,No,Pub Tap & well,No,15.0,No,3.0,No,0.0,No,Yes,5332/5333,19.0,1.0,No,Yes,Yes,No,No,No,No,No,Government Owned,No,No,No,No,Yes,No,No,No,,Yes,Fully,Yes,No,7.0,7.0,5.0,6.0,No,Yes,School Bus,No,Pucaa,No,No,6324 sqft,Owned,YesNo of books: 5000,Yes
40052,3 Accar,No,Pub Tap & well,Yes,13.0,Yes,4.0,Yes,1.0,Yes,Yes,"717/1,718/2.718/4-6,718/5-10",12.0,2.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,Yes,No,No,No,JRC,Yes,Fully,Yes,No,4.0,4.0,17.0,17.0,Yes,Yes,,No,Pucaa,No,Yes,23000,Owned,YesNo of books: 1304,Yes
33506,1,No,Well,Yes,13.0,No,0.0,No,1.0,Yes,Yes,456/10,5.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,No,No,Yes,No,No,No,No,,Yes,Nil,Yes,No,2.0,2.0,2.0,2.0,Yes,Yes,School Bus,No,Pucaa,Yes,No,1620,Owned,YesNo of books: 1050,Yes
12352,0.33,No,Borewll,Yes,19.0,Yes,3.0,No,1.0,Yes,No,"433,431",15.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,5.0,5.0,12.0,7.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,608,Owned,No,Yes
35063,3.5,No,Borewll,Yes,13.0,No,13.0,Yes,1.0,Yes,Yes,3a/155 /66,15.0,2.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Owned by Manager,Yes  Football,No,No,Yes,Yes,No,No,No,"JRC,NCC ,Scouts & Guides",Yes,Fully,Yes,No,6.0,8.0,14.0,21.0,Yes,Yes,,No,Pucaa,Yes,Yes,3,Owned,YesNo of books: 700,Yes
45223,1 acre,No,Pub Tap & well,Yes,15.0,No,0.0,No,1.0,No,No,"176/12/A1 ,176/13-1 ,176/13A1",10.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,6.0,6.0,11.0,11.0,No,No,School Bus,No,Semi Pucca,No,No,4800,Owned,No,Yes
39021,2 Acre 70cent,No,Well,Yes,24.0,Yes,13.0,Yes,3.0,Yes,Yes,169/5,18.0,3.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Donated by well wishers,Yes  Football,Yes,No,Yes,Yes,No,Yes,No,"NSS,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,5.0,8.0,6.0,6.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,11200,Owned,YesNo of books: 5390,Yes
15428,1.5,No,Pub Tap & well,Yes,7.0,No,2.0,No,1.0,Yes,No,"259/1, 250/1",14.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,Yes,3.0,3.0,5.0,3.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,1550,Owned,No,Yes
32323,53.882 cent,No,Borewll,Yes,4.0,No,0.0,No,0.0,No,No,372/1/7,2.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,2.0,1.0,1.0,No,No,,No,Pucaa,No,No,261m,Owned,YesNo of books: 587,Yes
45218,2.5,No,Well,Yes,7.0,No,1.0,No,1.0,Yes,No,"440/14 431/1 ,439/1C",5.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,3.0,3.0,Yes,Yes,,No,Semi Pucca,No,No,5000 sqft,Owned,YesNo of books: 575,Yes
44436,.85,No,Borewll,Yes,8.0,No,0.0,No,0.0,No,No,3333,5.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,No,Fully,Yes,No,2.0,2.0,2.0,2.0,No,No,,No,Semi Pucca,No,No,4444,Owned,YesNo of books: 525,Yes
19445,1 Acre,No,No Drinking Water Facility,Yes,30.0,No,8.0,Yes,1.0,Yes,Yes,226/8,25.0,1.0,Yes,No,No,Yes,Yes,No,No,No,Government Owned,No,No,No,No,Yes,No,No,No,JRC,No,Fully,Yes,No,6.0,10.0,10.0,0.0,Yes,No,School Bus,No,Pucaa,No,Yes,50 cent,Owned,YesNo of books: 2250,Yes
14710,.285,No,Well,Yes,4.0,No,1.0,No,0.0,No,No,"98/2,98/3",1.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,0.0,1.0,1.0,1.0,No,No,,No,Pucaa,No,No,159.79m2,Owned,YesNo of books: 1050,Yes
36057,2.5,No,Pub Tap & well,Yes,15.0,No,5.0,Yes,2.0,Yes,Yes,466/384,10.0,4.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball,No,No,No,Yes,No,No,No,JRC,Yes,Partially,Yes,No,3.0,3.0,8.0,8.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,7400,Owned,YesNo of books: 4206,Yes
44365,1,No,Pub Tap & well,Yes,6.0,No,0.0,No,1.0,Yes,No,211/2,2.0,0.0,Yes,No,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,2.0,1.0,1.0,No,No,School Bus,No,Semi Pucca,No,No,3600,Owned,YesNo of books: 1626,Yes
13412,.32,No,Well,Yes,4.0,No,1.0,Yes,1.0,No,No,136/6,4.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,1.0,1.0,2.0,3.0,No,Yes,,No,Pucaa,No,No,.0356 acre,Owned,YesNo of books: 600,Yes
43075,1.72,No,Public Tap,Yes,10.0,Yes,3.0,Yes,1.0,Yes,Yes,96/5,10.0,2.0,No,Yes,Yes,Yes,No,No,No,Yes,Government Owned,No,No,Yes,Yes,Yes,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,2.0,2.0,No,Yes,School Bus,No,Semi Pucca,No,Yes,1320sq.m,Owned,YesNo of books: 4800,Yes
37263,2.17 Acre,No,Well,No,7.0,No,0.0,No,1.0,No,Yes,192/5,4.0,1.0,No,No,Yes,No,No,No,No,Yes,Government Owned,Yes  Football / Volleyball / Badminton,Yes,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,1.0,1.0,Yes,Yes,,No,Pucaa,No,Yes,2700 Sq.ft,Owned,YesNo of books: 800,Yes
15245,1 acre 5 cent,Yes,Pub Tap & well,Yes,26.0,No,1.0,No,1.0,Yes,Yes,303/1A/1B/A,10.0,1.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Government Owned,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,3.0,14.0,8.0,7.0,No,Yes,,No,Semi Pucca,No,Yes,60 cent,Owned,YesNo of books: 4190,Yes
38313,50  cent,No,Well,Yes,5.0,No,0.0,No,1.0,No,No,418/7,2.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,3.0,4.0,Yes,Yes,,No,Pucaa,No,No,198   sq m,Owned,YesNo of books: 470,Yes
26530,1.04(Acre),No,Pub Tap & well,Yes,7.0,No,3.0,No,1.0,Yes,Yes,237,8.0,1.0,No,Yes,Yes,No,No,No,No,No,Government Owned,Yes  Football,Yes,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,8.0,11.0,6.0,6.0,Yes,Yes,,No,Semi Pucca,No,Yes,1051 sq.m.,Owned,YesNo of books: 1500,Yes
18117,3.5,No,Well,Yes,30.0,Yes,1.0,No,3.0,Yes,Yes,177/1,18.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,Yes,Yes,No,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,8.0,8.0,20.0,20.0,Yes,Yes,,No,Pucaa,No,No,26000 sqft,Owned,YesNo of books: 1340,Yes
18518,1,No,Well,Yes,8.0,No,0.0,No,0.0,No,No,166/4,8.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,3.0,3.0,5.0,5.0,No,No,,No,Semi Pucca,No,No,2800sqrft,Owned,No,Yes
39044,3 acre 41 cent,No,Borewll,Yes,16.0,Yes,7.0,Yes,2.0,Yes,Yes,"10/14,14/11,05/01,20/17",26.0,2.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Owned by Manager,Yes  Football / Volleyball,No,No,Yes,Yes,No,No,No,JRC,Yes,Fully,Yes,Yes,5.0,6.0,5.0,6.0,Yes,No,,No,Pucaa,No,Yes,3695,Owned,YesNo of books: 2500,Yes
38069,3,No,Well,Yes,10.0,No,3.0,No,1.0,Yes,Yes,S1/9,5.0,2.0,Yes,No,Yes,No,No,No,No,No,Government Owned,Yes  Football,No,No,No,Yes,No,No,No,JRC,Yes,Partially,Yes,Yes,2.0,3.0,1.0,0.0,No,Yes,,No,Semi Pucca,No,No,119.335m2,Owned,YesNo of books: 3000,Yes
15052,5,No,Borewll,Yes,36.0,Yes,15.0,No,4.0,Yes,Yes,IAIAIAIAIA,35.0,1.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,Yes,Yes,No,Yes,NSS,Yes,Fully,Yes,Yes,40.0,40.0,30.0,40.0,Yes,Yes,School Bus,No,Pucaa,Yes,Yes,1500,Owned,YesNo of books: 6000,Yes
47094,3 Acra,Yes,Borewll,Yes,38.0,Yes,30.0,Yes,3.0,Yes,Yes,54 Re Survey No 31/12,43.0,3.0,Yes,No,Yes,No,Yes,Yes,No,No,Government Owned,Yes  Football / Volleyball / Badminton,No,No,No,Yes,No,Yes,No,JRC,No,Nil,Yes,No,15.0,20.0,15.0,20.0,No,No,,No,Pucaa,No,Yes,2624sqmtr,Owned,YesNo of books: 5850,Yes
33085,0.9 Acre,No,Well,Yes,10.0,No,3.0,No,0.0,Yes,No,192/17,8.0,2.0,No,Yes,Yes,Yes,No,No,No,No,Government Owned,No,Yes,No,No,Yes,No,No,No,,Yes,Fully,Yes,Yes,6.0,4.0,0.0,0.0,Yes,Yes,,No,Semi Pucca,No,Yes,7340 SQFT,Owned,No,Yes
42239,1.25,No,Well,Yes,10.0,Yes,1.0,No,1.0,No,No,252/7,6.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,No,Partially,Yes,No,4.0,4.0,4.0,4.0,Yes,Yes,,No,Pucaa,No,No,3400,Owned,YesNo of books: 1500,Yes
48514,2.20 acre,No,Pub Tap & well,Yes,8.0,No,0.0,Yes,1.0,Yes,No,196/1,6.0,0.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,Yes,No,No,No,,No,Fully,Yes,Yes,2.0,2.0,6.0,8.0,Yes,Yes,,No,Pucaa,No,No,3000,Owned,YesNo of books: 1500,Yes
39505,50cent,No,Well,Yes,4.0,No,0.0,No,1.0,No,No,B1/17surveyno.618/5,2.0,0.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,1.0,1.0,1.0,1.0,No,No,,No,Semi Pucca,No,No,650sqmetre,Owned,No,Yes
18412,0.40 Acre,No,Well,Yes,4.0,No,1.0,No,1.0,Yes,No,45/202/10,5.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,2.0,2.0,6.0,5.0,No,Yes,,No,Pucaa,No,No,402.040 m2,Owned,YesNo of books: 700,Yes
26041,3,No,Pub Tap & well,Yes,20.0,Yes,3.0,Yes,1.0,Yes,Yes,318/2,10.0,2.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,No,No,Yes,No,No,No,No,,Yes,Fully,Yes,No,1.0,6.0,3.0,0.0,Yes,Yes,,No,Semi Pucca,No,No,776.59,Owned,YesNo of books: 1000,Yes
43438,1ACRE,No,Pub Tap & well,Yes,12.0,Yes,0.0,No,1.0,Yes,No,20206,5.0,1.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,Fully,Yes,No,4.0,4.0,6.0,6.0,Yes,Yes,School Bus,No,Pucaa,Yes,No,4800 SQ FT,Owned,YesNo of books: 500,Yes
44246,52 cent,No,Borewll,Yes,11.0,Yes,0.0,No,1.0,No,No,147/3,2.0,0.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,No,No,No,No,No,No,No,,No,Fully,Yes,Yes,3.0,4.0,3.0,1.0,No,No,,No,Pucaa,No,Yes,6000 sqfet,Owned,YesNo of books: 607,Yes
38444,1.5 acre,No,Well,No,3.0,No,0.0,No,1.0,Yes,No,42/2,2.0,0.0,No,No,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,1.0,Yes,Yes,,No,Pucaa,No,No,292 sq.m,Owned,No,Yes
47354,2 (Acre),No,Pub Tap & well,Yes,8.0,Yes,8.0,No,1.0,Yes,Yes,188/2,8.0,1.0,Yes,No,No,No,No,Yes,No,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,Yes,No,No,Yes,,No,Fully,Yes,Yes,5.0,12.0,5.0,0.0,Yes,Yes,,No,Pucaa,No,Yes,983 Sq. ft,Owned,YesNo of books: 1225,Yes
35202,80 cent,No,Others,Yes,10.0,No,2.0,No,1.0,No,No,125/2018,5.0,1.0,No,No,Yes,No,No,No,No,Yes,Government Owned,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,2.0,4.0,4.0,No,No,,No,Pucaa,No,No,100,Owned,No,Yes
21731,42 cent,No,Borewll,Yes,5.0,No,1.0,No,0.0,No,No,177/8,6.0,1.0,Yes,Yes,Yes,No,No,No,No,No,Pvt. Management Handover to Govt.,No,Yes,No,Yes,No,No,No,No,,Yes,Fully,Yes,No,2.0,2.0,8.0,8.0,No,Yes,School Bus,No,Pucaa,No,No,3000sqft,Owned,YesNo of books: 1200,Yes
13466,0.91,No,Well,Yes,15.0,Yes,3.0,No,2.0,Yes,Yes,12/5,10.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,No,Nil,Yes,No,5.0,5.0,0.0,0.0,No,Yes,School Bus,No,Pucaa,No,No,28000 sqft,Owned,YesNo of books: 2238,Yes
14552,0.43,No,Well,Yes,12.0,Yes,1.0,No,1.0,Yes,Yes,96/1A 1,11.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,No,No,No,Yes,No,No,No,No,Scouts & Guides,Yes,Fully,Yes,Yes,2.0,2.0,10.0,5.0,Yes,Yes,School Bus,No,Pucaa,No,No,3690SQ FT,Owned,YesNo of books: 1652,Yes
11254,2 acre,No,Borewll,Yes,8.0,No,1.0,No,1.0,Yes,Yes,226,5.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,No,No,No,No,Scouts & Guides,Yes,Nil,Yes,No,2.0,2.0,8.0,2.0,Yes,Yes,,No,Pucaa,Yes,No,3600 sq ft,Owned,YesNo of books: 1500,Yes
20447,0.51,No,Well,Yes,5.0,No,1.0,No,1.0,No,No,47/12B,2.0,0.0,Yes,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,No,Fully,Yes,No,1.0,2.0,5.0,4.0,Yes,No,,No,Pucaa,Yes,No,224sqmeter,Owned,YesNo of books: 1100,Yes
22423,45 cent,No,Borewll,Yes,20.0,Yes,6.0,No,1.0,Yes,No,10/2,19.0,2.0,No,No,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,5.0,6.0,2.0,2.0,Yes,Yes,,No,Pucaa,No,No,8800sq.ft,Owned,YesNo of books: 1000,Yes
19819,1.05 acre,No,Well,Yes,16.0,No,1.0,No,1.0,Yes,No,481/2,15.0,1.0,No,Yes,Yes,Yes,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,4.0,6.0,10.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,818.26sq.m,Owned,YesNo of books: 1985,Yes
41215,0.467 acre,No,Well,Yes,11.0,No,2.0,No,0.0,No,No,"103B,104B,105/AB",7.0,1.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,No,No,No,Yes,No,No,No,,Yes,Fully,Yes,No,2.0,3.0,5.0,5.0,No,Yes,,No,Pucaa,No,No,2324 SQ,Owned,YesNo of books: 300,Yes
13855,56 Cent,Yes,Well,Yes,27.0,No,1.0,No,2.0,Yes,Yes,36/19,15.0,1.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,No,No,Scouts & Guides,No,Nil,Yes,No,10.0,10.0,10.0,10.0,Yes,Yes,School Bus,No,Pucaa,No,No,10000 sqft,Owned,YesNo of books: 1990,Yes
41630,1,No,Well,Yes,10.0,No,0.0,No,1.0,No,No,74/4,3.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,No,Nil,Yes,No,3.0,3.0,3.0,4.0,No,No,,No,Pucaa,No,No,4000,Owned,YesNo of books: 485,Yes
20249,1Acre  15 Cent,No,Well,Yes,19.0,No,2.0,Yes,1.0,Yes,Yes,304/1,3.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,Scouts & Guides,Yes,Fully,Yes,No,2.0,8.0,7.0,4.0,No,Yes,School Bus,No,Pucaa,No,No,971.12m²,Owned,YesNo of books: 600,Yes
47628,30.3 cent,No,Well,Yes,6.0,No,0.0,No,0.0,No,No,37/1 rs. No. 46/2,3.0,0.0,No,Yes,Yes,No,No,No,No,No,Government Owned,No,Yes,No,No,Yes,No,No,No,,Yes,Fully,Yes,No,2.0,2.0,1.0,0.0,No,Yes,,No,Pucaa,No,No,288 m2,Owned,YesNo of books: 1125,Yes
25241,1acre 21cents,Yes,Others,Yes,15.0,No,1.0,Yes,2.0,Yes,Yes,"69/19,69/17",7.0,1.0,Yes,No,No,Yes,Yes,Yes,No,No,Owned by Manager,Yes  Football,Yes,No,Yes,No,No,No,Yes,,Yes,Fully,Yes,No,3.0,5.0,20.0,25.0,Yes,Yes,School Bus,No,Pucaa,Yes,No,1116.00 m2,Owned,YesNo of books: 650,Yes
14720,16.5 cent,No,Well,Yes,5.0,No,0.0,No,1.0,Yes,No,58/2B.0.0495,3.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,No,Nil,Yes,No,1.0,1.0,1.0,1.0,No,No,,No,Semi Pucca,No,No,1500 Sq fe,Owned,YesNo of books: 1100,Yes
